TIPO,DATA,NUMNT,SERIE,CHAVE,CODIGO,DESCRICAO,QTDE,PRECO_UNIT,TOTAL
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7896682468091,"VERNIZ BS TING IPÊ BRIL 0,9L PREMIUM MONTANA","-1.000","52.000","52.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7891960812139,"CAIXA SIFONADA QUADR 7EX1S 150X150X50 AMANCO","-1.000","53.500","53.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7891494087119,"SPRAY COLORGIN DECOR PRETO FOSCO 360ML 871","-2.000","27.500","55.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7897255921531,"REJUNTE ACRÍLICO BRANCO 1KG QUARTZOLIT","-1.000","59.000","59.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7891435054637,"LIZFLEX SOBREP 2 TOMADAS 3P 20A 250V COMPL TRAMO","-3.000","21.500","64.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7897488038907,"PÁ QUADRADA N°4 C/PUNHO PVC/CABO MAD DTOOLS","-1.000","65.000","65.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7898668364083,"ASSENTO ALMOFADADO PRIME CARAMELO HERC","-1.000","67.000","67.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7898550250845,"MECANISMO ENTRADA CX ACOPL TRAD BLUKIT","-1.000","69.000","69.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,4805,"FIO FLEXÍVEL 2,5MM PRETO (0,0251)","-20.000","3.500","70.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7908649631933,"DUCHA HYDRA GORDUCHA 4T 127V 5450W BRANCA","-1.000","75.000","75.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7908691518466,"SALVA REGISTRO PRESSÃO 10X1 LG 7023 (MET)","-1.000","80.000","80.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7896785304227,"IMPERMEABILIZANTE SIKA TOP 100 18KG","-1.000","95.000","95.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7898265332065,"CIMENTO VOTORAN 50KG CPIV-32-RS","-2.000","48.000","96.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7896451844842,"DUCHA LORENZETTI BELLA DUCHA ULTRA 4T 127V 5500W B","-1.000","96.000","96.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7898616971042,"TORN COZ PAR MET B.BA U-0º C70 1/4V LG 1167 5/8""","-1.000","132.000","132.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7898668360139,"ASSENTO ALMOFADADO PRIME BRANCO HERC","-2.000","75.000","150.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7896451849892,"RESI LOR ADVANCED ELET 220V 7500W 3056F ORIGINAL","-1.000","63.620","63.620"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7892261541445,"PARAFUSO CHIP PH CAB CHT 3,5X20","-2.000","0.150","0.300"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7892261369223,"PARAFUSO CHIP PH CAB CHT 3,5X16","-12.000","0.100","1.200"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,4924,"BUCHA TIJ MACIÇO CZ 8MM (5,0X45/3/16X45)","-8.000","0.300","2.400"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,4609,"BUCHA TIJ FUR C/ANEL USAF BR 8MM (5,0X60/3/16X55)","-4.000","0.600","2.400"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,4609,"BUCHA TIJ FUR C/ANEL USAF BR 8MM (5,0X60/3/16X55)","-4.000","0.600","2.400"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,4609,"BUCHA TIJ FUR C/ANEL USAF BR 8MM (5,0X60/3/16X55)","-4.000","0.600","2.400"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,4609,"BUCHA TIJ FUR C/ANEL USAF BR 8MM (5,0X60/3/16X55)","-16.000","0.600","9.600"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7891117044413,"CARRETEL P/APARADOR GRAMA C/1 FIO 1.8MM 8M TRAMO","-1.000","38.900","38.900"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7896451853240,"RESI LOR TORN LOREN EASY MESA 127V 4800W 3056P1","-1.000","49.900","49.900"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7896451876683,"RESI LOR BELLA DUCHA ULTRA 4T 127V 5500W 3065F","-1.000","59.900","59.900"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7890612910797,"ELETRODO P/SOLDA 2,5X350MM E-6013 GERDAU 0,0188KG","-1.014","39.900","40.460"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,17893946575905,"PARAFUSO CHIP PH CAB CHT 5,0X60","-4.000","0.700","2.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7898143448192,"PARAFUSO CHIP PH CAB CHT 5,0X70","-4.000","0.700","2.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7896380111121,"PINCEL ATLAS 419 25MM = 1"" AMARELO/PRETO","-1.000","8.700","8.700"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7896038100019,"COLA CANO ÁGUA FRIA C/PINCEL 175G POLYTUBES","-1.000","18.900","18.900"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7899956628603,"ARAME QUEIMADO LISO BWG18 1,24MM 1KG (102M)","-1.000","29.900","29.900"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7898472250176,"COLA TEKBOND 793 100G","-1.000","48.800","48.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7896451849892,"RESI LOR ADVANCED ELET 220V 7500W 3056F ORIGINAL","-1.000","63.800","63.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7898476901388,"AC3 20KG CZ EXT CARGA PESADA INKOR (1,0)","-4.000","29.900","119.600"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7898730540544,"BUCHA TIJ FUR C/ANEL USAF BR 6MM (4,0X45)","-1.000","0.400","0.400"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7893946575984,"PARAFUSO CHIP PH CAB CHT 5,0X80","-16.000","0.800","12.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7891595003100,"PINCEL ROMA 313 60MM = 2.1/2"" AMARELO","-1.000","12.800","12.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7898143455459,"SELANTE PU BRANCO 70G DTOOLS","-1.000","13.800","13.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7891040105502,"FITA ISOLANTE 20MX18MM PRETA IMPERIAL 3M","-1.000","14.800","14.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7898059201119,"SODA CAUSTICA 1KG EXTRA FORTE P/SABÃO RODOQUÍMICA","-1.000","32.700","32.700"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,6018,"CABO PP 2X2,5MM PRETO","-4.000","8.800","35.200"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7898143440202,"MARTELO AÇO C/UNHA 25MM C/CABO FIBRA DTOOLS","-1.000","60.700","60.700"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7896451849892,"RESI LOR ADVANCED ELET 220V 7500W 3056F ORIGINAL","-1.000","63.700","63.700"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7893853200535,"ARRUELA 5/16 LISA ZINCADA BRANCA","-3.000","0.300","0.900"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7898143439329,"PARAFUSO CHIP PH CAB CHT 4,0X45","-12.000","0.300","3.600"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,4805,"FIO FLEXÍVEL 2,5MM PRETO (0,0251)","-2.900","3.500","10.150"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,8175,"MANG ENTRADA ÁGUA MÁQUINA LAVAR 3/4 1,4M","-1.000","16.800","16.800"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7896451856999,"RESI LOR DUO SHOW ELET 220V 7500W 3060C","-1.000","57.600","57.600"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,7891435054866,"LIZ 2 TOMADAS 3P 20A 250V COMPL TRAMO","-4.000","19.800","79.200"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011760035152,8518,"FORRO LAMBRI PINUS 1º 9,5CMX2,7M (0,2565M2 P/PC)","-0.513","26.260","13.470"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,4924,"BUCHA TIJ MACIÇO CZ 8MM (5,0X45/3/16X45)","-2.000","0.250","0.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,17893946575769,"PARAFUSO CHIP PH CAB CHT 4,5X50","-2.000","0.500","1.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7892261369292,"PARAFUSO CHIP PH CAB CHT 4,0X20","-10.000","0.150","1.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7892261001758,"PARAFUSO SEXT R SOB 1/4X70","-1.000","1.500","1.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,1853,"LIXA MASSA/MADEIRA 60","-1.000","1.500","1.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7892261065248,"PARAFUSO CHIP PH CAB CHT 3,0X20","-10.000","0.200","2.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7898491218393,"TEE MARROM S/S/S 20FX20FX20F PLASTUBOS","-1.000","2.000","2.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,1935,"VEDANTE TORNEIRA/REGISTRO PRESSÃO 1/2 BAIXO","-1.000","2.500","2.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,1936,"VEDANTE TORNEIRA/REGISTRO PRESSÃO 3/4 BAIXO","-1.000","2.500","2.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759828606,4095,"TAMPÃO VALV TANQUE N°2 MÉDIO PVC","-1.000","3.000","3.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,3092,"CIMENTO 1KG","-1.000","3.000","3.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7898561240002,"PREGO C/CABEÇA SIMPLES 17X27","-0.065","50.000","3.250"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,2785,"ABRAÇADEIRA GALV P/MANG 13X19MM","-1.000","3.500","3.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,17897203424371,"UNIAO AZUL 1/2 INT P/MANG PLASBOHN","-1.000","3.500","3.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,1853,"LIXA MASSA/MADEIRA 60","-2.000","2.000","4.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7898624339827,"LÂMPADA LED 6500K 9W(60W) LUMANTI","-1.000","4.000","4.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,4056807703930,"FITA ISOLANTE 5MX18MM PRETA WURTH ENERGY","-1.000","5.000","5.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,4056807703930,"FITA ISOLANTE 5MX18MM PRETA WURTH ENERGY","-1.000","5.000","5.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891595003070,"PINCEL ROMA 313 25MM = 1"" AMARELO","-1.000","5.000","5.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891595000864,"PINCEL ARTESANATO 8MM ROMA 615-08","-1.000","5.000","5.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891595003063,"PINCEL ROMA 313 20MM = 3/4"" AMARELO","-1.000","5.000","5.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759828606,7898105774314,"SOQUETE PVC LÂMP FIX LAT PR FOXLUX","-1.000","5.000","5.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7897488003202,"ESPÁTULA PLÁSTICA FLEXÍVEL 7X12CM BRANCA MAX","-1.000","5.000","5.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891595000888,"PINCEL ARTESANATO 12MM ROMA 615-12","-1.000","6.000","6.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,4924,"BUCHA TIJ MACIÇO CZ 8MM (5,0X45/3/16X45)","-25.000","0.250","6.250"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,2785,"ABRAÇADEIRA GALV P/MANG 13X19MM","-2.000","3.500","7.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,1006,"AREIA MÉDIA LAVADA 20KG","-1.000","7.000","7.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,1971,"BUCHA TIJ MACIÇO CZ 10MM (6,0X60/1/4X55)","-25.000","0.300","7.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891595003087,"PINCEL ROMA 313 40MM = 1.1/2"" AMARELO","-1.000","7.500","7.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,4327,"BUCHA TIJ FUR C/ANEL USAF BR 10MM (6,0X70/1/4X65)","-8.000","1.000","8.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7890000002462,"SUPORTE DISJUNTOR DIN BRANCO BET PLÁSTICOS","-2.000","4.000","8.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891117006961,"ADAPTADOR P/ENGATE RÁP MANG JARDIM 1/2F-3/4F TRAMO","-1.000","8.000","8.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,4056807703961,"FITA ISOLANTE 10MX18MM PRETA WURTH ENERGY","-1.000","8.000","8.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,4056807703961,"FITA ISOLANTE 10MX18MM PRETA WURTH ENERGY","-1.000","8.000","8.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891200007929,"COLA DUREPOXI 50G CINZA LOCTITE HENKEL","-1.000","8.000","8.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7898405960196,"COLA PVA AMARELA P/MADEIRA 90GR ALMAFLEX","-1.000","8.000","8.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7893853404254,"FERROLHO CHATO LEV ZINC BR 2,5"" 20425/40425 LOTH","-1.000","8.500","8.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7898491218904,"JOELHO ESGOTO 90° S/S 100FX100F PLASTUBOS","-1.000","8.500","8.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759690901,4609,"BUCHA TIJ FUR C/ANEL USAF BR 8MM (5,0X60/3/16X55)","-15.000","0.600","9.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,1534,"LIXA FERRO 36","-2.000","4.500","9.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891117030775,"ENGATE RÁPIDO MANGUEIRA JARDIM 1/2 TRAMONTINA","-1.000","9.000","9.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7893853303823,"PRENDEDOR P/ARMÁRIO RET BICR 30382 LOTH","-2.000","5.000","10.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,2568,"ADAPTADOR TOMADA CAVEIRA 3 PINOS P/2 PINOS","-1.000","10.000","10.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,2569,"ADAPTADOR TOMADA REFORÇADO 3 PINOS P/2 PINOS","-1.000","10.000","10.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,2569,"ADAPTADOR TOMADA REFORÇADO 3 PINOS P/2 PINOS","-1.000","10.000","10.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759828606,3719,"INTERRUPTOR MEIO FIO 2A 250V PRETO WALMA","-1.000","10.000","10.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,4059952524764,"DISCO CORTE AÇO 4.1/2"" FINO 115X1X22MM BOSCH","-2.000","5.500","11.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7898122760017,"MASSA P/VIDRO 500G LINHAL","-1.000","11.000","11.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891435980004,"CANALETA SISTX 20X10X2000 S/DIV BR TRAMO","-1.000","11.500","11.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7896411454654,"FIO NYLON P/APARADOR GRAMA RED 2,0MM VERM EKILON","-10.000","1.200","12.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7896411454654,"FIO NYLON P/APARADOR GRAMA RED 2,0MM VERM EKILON","-10.000","1.200","12.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7897801300827,"LIGAÇÃO FLEXÍVEL ÁGUA PVC 30CM 1/2 (F/F) KRONA","-1.000","12.000","12.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7897013534218,"PILHA ALCALINA AAA PALITO BLISTER C/ 4 UN ELGIN","-1.000","12.000","12.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759759755,7898624339896,"LÂMPADA LED 6500K 20W(110W) LUMANTI","-1.000","13.000","13.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759828606,7898143434966,"CHAVE PHILIPS EMBORRACHADA 3/16X5"" DTOOLS","-1.000","13.500","13.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7898143434966,"CHAVE PHILIPS EMBORRACHADA 3/16X5"" DTOOLS","-1.000","13.500","13.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759966302,7898543381969,"SILICONE INCOLOR 50G BISNAGA TEKBOND","-1.000","13.500","13.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891200015153,"COLA SUPER BONDER ULTRA/MEGA 20G LOCTITE","-1.000","13.500","13.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891200015153,"COLA SUPER BONDER ULTRA/MEGA 20G LOCTITE","-1.000","13.500","13.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7898059200532,"SODA CAUSTICA 0,5KG RODOQUÍMICA","-1.000","13.500","13.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7896785450788,"ÓLEO MULTIUSO 100ML SINGER","-1.000","14.500","14.500"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,4849,"LIMITADOR DE GRAMA VERDE 10,5CM","-3.000","5.000","15.000"
NFCe Cupom Saida,2025-04-30 00:00:00,000000001,001,43250000000000019112651010000000011759897451,7891260028728,"MASSA CORRIDA PVA SUVINIL 1,4KG ","-1.000","15.000","15.000"
